Date,Open,High,Low,Close,Adj Close,Volume
11/29/2021,13,15.08,12.6,15,15,165700
11/30/2021,14.76,15.68,13.84,15.52,15.52,192500
12/1/2021,15.36,15.88,14.96,15.88,15.88,126475
12/2/2021,15.64,17.559999,14.888,17.559999,17.559999,306150
12/3/2021,17.84,18.200001,13.6,14.24,14.24,192850
12/6/2021,13.92,14.24,13.2,13.88,13.88,64975
12/7/2021,14.08,14.52,13.24,13.36,13.36,49475
12/8/2021,13.52,13.7,13.04,13.36,13.36,35025
12/9/2021,13.44,13.72,12.72,13.04,13.04,43275
12/10/2021,12.8,13.16,12.16,12.2,12.2,44325
12/13/2021,12.44,12.52,11.64,12.04,12.04,60825
12/14/2021,11.88,12.12,11.36,11.56,11.56,37575
12/15/2021,11.48,11.84,11,11.44,11.44,40825
12/16/2021,11.76,13.12,11.444,12.4,12.4,84525
12/17/2021,11.88,13.2,11.808,13.16,13.16,53800
12/20/2021,12.4,13,12.2,12.36,12.36,25850
12/21/2021,12.52,12.96,12.24,12.6,12.6,25375
12/22/2021,12.44,13.52,12.42,13.16,13.16,44375
12/23/2021,13.04,13.6,12.56,12.8,12.8,72300
12/27/2021,13,13.92,12.68,12.8,12.8,94075
12/28/2021,12.96,13.136,12,12.52,12.52,45350
12/29/2021,12.36,13,11.8,12.64,12.64,34875
12/30/2021,12.68,13.28,12,12.72,12.72,72350
12/31/2021,12.72,13,11.88,12.16,12.16,57775
1/3/2022,12.36,12.72,11.888,12.32,12.32,33450
1/4/2022,12.16,12.48,11.6,12.28,12.28,48650
1/5/2022,12,12.36,11.04,11.12,11.12,44375
1/6/2022,11.12,11.548,10,10.84,10.84,36475
1/7/2022,10.76,12.28,10.672,12.08,12.08,36675
1/10/2022,12,12.12,10.588,10.88,10.88,31625
1/11/2022,11.04,12.64,10.76,12.64,12.64,31800
1/12/2022,12.88,13.08,12,12.84,12.84,35300
1/13/2022,13.12,13.2,12.08,13,13,78025
1/14/2022,13,13,11.52,12.52,12.52,49775
1/18/2022,12.12,12.32,11.12,11.12,11.12,34000
1/19/2022,11.6,11.8,10.88,11,11,14000
1/20/2022,11,11.88,10.96,11.12,11.12,15925
1/21/2022,10.84,10.84,9.6,10.32,10.32,46125
1/24/2022,9.8,10.76,8.72,10.56,10.56,49800
1/25/2022,10.56,11.2,10,11.08,11.08,13625
1/26/2022,11.4,11.6,10.28,10.88,10.88,13075
1/27/2022,11.12,11.2,10.08,10.28,10.28,10625
1/28/2022,10.04,10.84,9.52,10.156,10.156,8525
1/31/2022,10.24,12.16,10.24,11.76,11.76,34775
2/1/2022,12,12.4,11.216,12.28,12.28,19800
2/2/2022,12.76,13.04,11.56,12.4,12.4,12325
2/3/2022,12.32,12.52,11,11.32,11.32,27475
2/4/2022,11.68,11.92,11.364,11.8,11.8,3400
2/7/2022,11.88,12.32,11.56,12.2,12.2,4675
2/8/2022,12.08,12.48,11.8,12.28,12.28,6150
2/9/2022,12.28,13.44,12.244,12.48,12.48,11250
2/10/2022,12.84,13,11.96,12.52,12.52,21775
2/11/2022,12.68,12.92,12.08,12.4,12.4,7475
2/14/2022,12.52,12.676,11.56,12.08,12.08,5625
2/15/2022,12.4,13.12,12.18,12.84,12.84,15625
2/16/2022,12.96,12.96,12.08,12.44,12.44,6900
2/17/2022,12.4,12.4,11.4,11.64,11.64,7400
2/18/2022,11.4,11.76,11.12,11.44,11.44,13900
2/22/2022,11.44,12.08,10.64,10.8,10.8,8400
2/23/2022,11.28,11.6,10.68,10.96,10.96,9475
2/24/2022,10.12,10.72,9.36,10.36,10.36,10650
2/25/2022,10.44,10.64,10.04,10.2,10.2,4225
2/28/2022,10.08,10.84,9.72,10.52,10.52,11825
3/1/2022,10.64,11.04,10.12,10.36,10.36,16150
3/2/2022,10.56,11.908,9.84,11.76,11.76,16100
3/3/2022,11.64,11.96,10.2,10.44,10.44,12100
3/4/2022,10.4,10.584,9.28,9.48,9.48,14025
3/7/2022,8.96,9.76,8.32,9.32,9.32,15100
3/8/2022,9.16,9.74,8.96,9.36,9.36,9275
3/9/2022,9.12,9.34,8.52,8.72,8.72,8800
3/10/2022,8.64,8.96,8.08,8.24,8.24,12500
3/11/2022,8.04,8.696,7.6,7.64,7.64,45850
3/14/2022,7.56,7.56,6.68,6.72,6.72,13125
3/15/2022,6.76,7.32,6.52,6.6,6.6,19250
3/16/2022,6.84,7.44,6.08,6.84,6.84,20850
3/17/2022,6.8,7.76,6.8,7.56,7.56,22175
3/18/2022,7.96,7.96,7.2,7.52,7.52,13750
3/21/2022,7.4,7.64,6.76,7.2,7.2,10225
3/22/2022,7.32,7.6,7.2,7.6,7.6,16250
3/23/2022,7.6,7.6,7.04,7.44,7.44,30175
3/24/2022,7.44,7.8,7.048,7.6,7.6,22100
3/25/2022,7.68,7.84,7.104,7.6,7.6,15325
3/28/2022,8.08,8.08,7.42,7.72,7.72,4550
3/29/2022,7.596,7.84,7.2,7.36,7.36,16325
3/30/2022,7.6,7.984,7.52,7.92,7.92,16975
3/31/2022,7.64,7.96,7.42,7.42,7.42,8375
4/1/2022,7.52,7.964,7.4,7.8,7.8,5000
4/4/2022,7.92,7.92,7.504,7.8,7.8,7250
4/5/2022,7.92,8.44,7.72,8.44,8.44,15100
4/6/2022,8.48,9,8.28,9,9,10075
4/7/2022,9,9.04,8,8.08,8.08,23700
4/8/2022,8,8.2,7.6,8.08,8.08,4750
4/11/2022,7.8,8.2,7.12,7.32,7.32,18300
4/12/2022,7.44,8.04,7.04,7.16,7.16,8325
4/13/2022,7.12,7.612,7,7.48,7.48,16850
4/14/2022,7.88,7.96,7.08,7.2,7.2,30025
4/18/2022,7,7.4,6,6,6,34750
4/19/2022,6.2,6.36,6.04,6.12,6.12,17450
4/20/2022,6.12,6.12,5.4,5.48,5.48,37600
4/21/2022,5.6,5.88,5.08,5.12,5.12,12625
4/22/2022,5.08,5.4,5,5.04,5.04,21700
4/25/2022,5.24,5.24,4.6,4.6,4.6,17175
4/26/2022,4.72,4.84,4.52,4.56,4.56,15300
4/27/2022,4.336,4.52,4.32,4.32,4.32,13400
4/28/2022,4.64,4.76,4.4,4.68,4.68,8600
4/29/2022,4.96,5.4,4.8,5.4,5.4,17275
5/2/2022,5.28,5.56,5,5.24,5.24,9875
5/3/2022,5.424,5.52,5.08,5.2,5.2,3175
5/4/2022,5.12,5.28,5.056,5.24,5.24,3775
5/5/2022,5.312,5.32,4.8,4.88,4.88,7200
5/6/2022,5,5,4.4,4.52,4.52,8175
5/9/2022,4.52,4.52,3.708,4.06,4.06,20000
5/10/2022,4.08,4.72,3.64,3.752,3.752,29450
5/11/2022,3.64,3.752,3.52,3.52,3.52,5800
5/12/2022,3.2,4.2,3.1,3.6,3.6,13775
5/13/2022,3.6,3.8,3.32,3.42,3.42,25475
5/16/2022,3.44,4,3.44,3.552,3.552,15800
5/17/2022,3.728,3.728,3.2,3.52,3.52,7150
5/18/2022,3.3,3.96,3.3,3.516,3.516,11475
5/19/2022,3.516,3.7,3.508,3.508,3.508,9775
5/20/2022,3.4,3.588,3.324,3.44,3.44,1575
5/23/2022,3.588,3.76,3.44,3.74,3.74,14825
5/24/2022,3.84,3.92,3.4,3.52,3.52,5550
5/25/2022,3.64,3.76,3.428,3.62,3.62,4750
5/26/2022,3.72,4,3.152,3.68,3.68,17850
5/27/2022,3.64,3.88,3.4,3.692,3.692,2700
5/31/2022,3.72,3.992,3.7,3.84,3.84,3775
6/1/2022,4,4.168,3.8,3.8,3.8,5900
6/2/2022,3.96,3.968,3.64,3.816,3.816,6525
6/3/2022,3.76,4.216,3.68,3.88,3.88,6800
6/6/2022,3.96,4.1,3.8,3.816,3.816,11300
6/7/2022,3.728,3.992,3.728,3.732,3.732,7800
6/8/2022,3.96,3.96,3.64,3.76,3.76,6625
6/9/2022,3.8,3.804,3.52,3.6,3.6,14300
6/10/2022,3.568,4.08,3.24,3.76,3.76,20650
6/13/2022,3.572,3.892,3.332,3.488,3.488,11075
6/14/2022,3.44,3.6,3.24,3.34,3.34,3225
6/15/2022,3.488,3.6,3.28,3.456,3.456,4975
6/16/2022,3.32,3.6,3.204,3.204,3.204,4250
6/17/2022,3.38,3.516,3.24,3.32,3.32,2400
6/21/2022,3.12,3.42,3.1,3.36,3.36,4275
6/22/2022,3.012,3.52,3.008,3.304,3.304,6600
6/23/2022,3.276,3.324,2.9,3.028,3.028,15075
6/24/2022,3.356,3.436,3.04,3.16,3.16,7875
6/27/2022,3.292,3.292,3,3.08,3.08,2450
6/28/2022,3.08,3.52,3,3.4,3.4,7800
6/29/2022,3.356,3.392,3,3.28,3.28,1175
6/30/2022,3.372,3.372,2.924,3.216,3.216,3600
7/1/2022,3.36,3.632,3.36,3.632,3.632,2125
7/5/2022,3.744,3.744,3.2,3.62,3.62,4950
7/6/2022,3.496,4.88,3.496,4.36,4.36,71400
7/7/2022,4.44,4.64,4.12,4.32,4.32,17525
7/8/2022,4.4,4.48,4.004,4.4,4.4,5625
7/11/2022,4.36,4.4,4.16,4.24,4.24,10175
7/12/2022,4.4,4.4,3.896,4.12,4.12,5800
7/13/2022,4.16,4.272,4,4.12,4.12,4875
7/14/2022,4,4.6,3.92,4.32,4.32,20000
7/15/2022,4.304,4.308,3.92,4.04,4.04,13175
7/18/2022,4,4.2,3.92,4,4,6125
7/19/2022,4.12,4.32,4.12,4.32,4.32,12875
7/20/2022,4.4,4.48,4.2,4.32,4.32,10650
7/21/2022,4.24,4.6,4.172,4.6,4.6,18625
7/22/2022,4.68,5.56,4.36,4.6,4.6,59725
7/25/2022,5.52,5.52,4.32,4.52,4.52,28800
7/26/2022,4.56,4.62,4,4.36,4.36,16150
7/27/2022,4.24,4.52,4,4.44,4.44,4125
7/28/2022,4.28,4.36,3.504,3.92,3.92,16500
7/29/2022,3.84,4.32,3.804,4.236,4.236,9300
8/1/2022,4.36,4.44,3.92,4.36,4.36,4100
8/2/2022,4.32,4.36,3.64,4.08,4.08,6325
8/3/2022,4.12,4.36,4,4.08,4.08,2150
8/4/2022,4,4.16,3.96,4,4,3075
8/5/2022,4.2,4.2,3.716,3.72,3.72,20125
8/8/2022,3.896,3.896,3.44,3.7,3.7,4000
8/9/2022,3.56,3.74,3.444,3.56,3.56,3850
8/10/2022,3.56,3.72,3.404,3.516,3.516,6700
8/11/2022,3.48,3.76,3.48,3.76,3.76,9325
8/12/2022,3.8,3.836,3.56,3.672,3.672,4900
8/15/2022,3.64,3.772,3.4,3.428,3.428,5775
8/16/2022,3.52,3.68,3.38,3.4,3.4,13650
8/17/2022,3.4,3.4,3.088,3.192,3.192,16500
8/18/2022,3.2,3.2,3,3,3,13500
8/19/2022,3,3.16,3,3.12,3.12,9900
8/22/2022,3.08,3.08,2.8,2.856,2.856,21975
8/23/2022,2.9,3.232,2.856,2.88,2.88,9200
8/24/2022,3.068,3.204,3,3,3,9000
8/25/2022,3.296,3.296,2.96,3.108,3.108,3800
8/26/2022,3.08,3.216,3,3.06,3.06,4100
8/29/2022,3.152,3.152,2.856,3.048,3.048,3300
8/30/2022,3,3.056,2.8,2.8,2.8,10950
8/31/2022,2.972,3.08,2.8,2.86,2.86,4500
9/1/2022,2.8,2.984,2.8,2.8,2.8,7525
9/2/2022,2.82,2.88,2.82,2.82,2.82,3800
9/6/2022,2.88,3.08,2.316,2.512,2.512,31050
9/7/2022,2.516,2.6,2.408,2.408,2.408,8050
9/8/2022,2.444,2.6,2.4,2.6,2.6,14575
9/9/2022,2.48,2.6,2.448,2.448,2.448,18600
9/12/2022,2.48,2.68,2.476,2.48,2.48,15050
9/13/2022,2.6,2.628,2.4,2.48,2.48,4575
9/14/2022,2.456,2.576,2.4,2.52,2.52,3975
9/15/2022,2.52,2.632,2.44,2.44,2.44,3875
9/16/2022,2.56,2.56,2.2,2.268,2.268,9950
9/19/2022,2.44,2.44,2.2,2.34,2.34,3625
9/20/2022,2.324,2.328,2.24,2.244,2.244,2600
9/21/2022,2.352,2.64,2.3,2.372,2.372,20575
9/22/2022,2.48,2.48,2.28,2.32,2.32,5675
9/23/2022,2.484,2.484,2.12,2.216,2.216,7500
9/26/2022,2.2,2.36,2.02,2.16,2.16,15250
9/27/2022,2.16,2.24,2.16,2.16,2.16,600
9/28/2022,2.24,2.44,2.2,2.2,2.2,19700
9/29/2022,2.28,2.36,2.22,2.292,2.292,3200
9/30/2022,2.2,2.36,2.2,2.256,2.256,5200
10/3/2022,2.312,2.92,2.24,2.904,2.904,18975
10/4/2022,2.968,3.2,2.752,3.02,3.02,21025
10/5/2022,2.928,3.2,2.72,2.852,2.852,6300
10/6/2022,3,3.16,2.848,3,3,35675
10/7/2022,2.976,3.04,2.8,3.04,3.04,8850
10/10/2022,3.204,3.6,2.8,3.48,3.48,20350
10/11/2022,3.432,3.52,2.888,3.12,3.12,21050
10/12/2022,3.196,3.2,2.864,2.864,2.864,6975
10/13/2022,2.6,2.848,2.6,2.704,2.704,13975
10/14/2022,2.868,3.04,2.72,2.92,2.92,10800
10/17/2022,2.8,2.872,2.772,2.856,2.856,16225
10/18/2022,2.86,2.92,2.672,2.92,2.92,4300
10/19/2022,3.092,3.092,2.792,2.808,2.808,4275
10/20/2022,2.88,3.008,2.76,2.952,2.952,7775
10/21/2022,2.664,2.952,2.664,2.84,2.84,5850
10/24/2022,2.952,2.952,2.76,2.8,2.8,2750
10/25/2022,2.76,2.88,2.76,2.852,2.852,8075
10/26/2022,2.908,2.94,2.74,2.808,2.808,12350
10/27/2022,2.9,2.96,2.736,2.796,2.796,13825
10/28/2022,2.8,2.88,2.8,2.8,2.8,4850
10/31/2022,2.84,2.88,2.44,2.592,2.592,15775
11/1/2022,2.576,2.88,2.576,2.8,2.8,9425
11/2/2022,2.84,2.84,2.6,2.84,2.84,9400
11/3/2022,2.72,2.872,2.68,2.8,2.8,10175
11/4/2022,2.64,2.84,2.64,2.84,2.84,7925
11/7/2022,2.8,2.876,2.68,2.872,2.872,5100
11/8/2022,2.8,2.868,2.68,2.776,2.776,1800
11/9/2022,2.88,2.88,2.4,2.54,2.54,8825
11/10/2022,2.776,2.776,2.34,2.472,2.472,3125
11/11/2022,2.472,2.756,2.4,2.4,2.4,11125
11/14/2022,2.472,2.56,2.4,2.56,2.56,16500
11/15/2022,2.564,2.62,2.44,2.6,2.6,15625
11/16/2022,2.42,2.8,2.42,2.66,2.66,17300
11/17/2022,2.72,2.76,2.64,2.64,2.64,650
11/18/2022,2.64,2.668,2.6,2.6,2.6,875
11/21/2022,2.64,2.76,2.456,2.596,2.596,42875
11/22/2022,2.6,2.608,2.44,2.44,2.44,6575
11/23/2022,2.48,2.584,2.3,2.416,2.416,6100
11/25/2022,2.472,2.588,2.3,2.52,2.52,5350
11/28/2022,2.44,2.532,2.316,2.32,2.32,8875
11/29/2022,2.36,2.52,2.308,2.344,2.344,9300
11/30/2022,2.32,2.36,2.24,2.36,2.36,11325
12/1/2022,2.48,2.48,2.308,2.32,2.32,2600
12/2/2022,2.324,2.36,2.28,2.352,2.352,8400
12/5/2022,2.24,2.372,2.24,2.308,2.308,4325
12/6/2022,2.2,2.34,2.084,2.1,2.1,11475
12/7/2022,2.144,2.324,2.076,2.244,2.244,7400
12/8/2022,2.12,2.448,2.044,2.364,2.364,23700
12/9/2022,2.44,2.472,2.044,2.128,2.128,6950
12/12/2022,2.176,4.96,2.096,4.24,4.24,960800
12/13/2022,3.916,4,3.4,4,4,287775
12/14/2022,3.92,6.08,3.68,4.8,4.8,400500
12/15/2022,4.96,6.56,4.88,5.84,5.84,261325
12/16/2022,5.8,7.08,5.2,6.36,6.36,144400
12/19/2022,6.08,6.4,5.12,5.4,5.4,70950
12/20/2022,5.4,5.432,4.12,4.6,4.6,105225
12/21/2022,4.4,5.2,4.4,4.8,4.8,68225
12/22/2022,4.92,5,4.32,4.52,4.52,48525
12/23/2022,4.6,4.8,4.36,4.4,4.4,22500
12/27/2022,4.16,4.584,3.66,3.8,3.8,43750
12/28/2022,3.72,4.32,3.72,4.16,4.16,18100
12/29/2022,4.08,4.32,4,4.16,4.16,13425
12/30/2022,4.2,4.2,3.92,3.92,3.92,30850
1/3/2023,3.844,3.92,3.64,3.76,3.76,16725
1/4/2023,3.84,4.2,3.72,4.04,4.04,38725
1/5/2023,4,4.32,4,4.24,4.24,12950
1/6/2023,4.28,4.4,4.12,4.32,4.32,14150
1/9/2023,4.28,4.4,4.12,4.392,4.392,22325
1/10/2023,4.28,4.76,4.24,4.7,4.7,12000
1/11/2023,4.84,5.56,4.84,5.44,5.44,30050
1/12/2023,5.56,5.84,4.96,5.24,5.24,28575
1/13/2023,4.96,5.48,4.96,5.2,5.2,22450
1/17/2023,5.16,5.24,4.28,5.16,5.16,43775
1/18/2023,5.16,5.16,4.84,4.96,4.96,8300
1/19/2023,4.596,4.72,4.44,4.6,4.6,11850
1/20/2023,4.8,4.84,4.48,4.64,4.64,11925
1/23/2023,4.72,5,4.68,4.8,4.8,10050
1/24/2023,4.88,4.96,4.64,4.72,4.72,7175
1/25/2023,4.84,5,4.68,4.84,4.84,7350
1/26/2023,5,5.64,4.72,5.16,5.16,27925
1/27/2023,5.04,5.48,5,5.16,5.16,9275
1/30/2023,5.2,5.2,4.28,4.4,4.4,22675
1/31/2023,4.4,5.56,4.4,4.8,4.8,107225
2/1/2023,4.76,6.92,4.76,6,6,1117675
2/2/2023,5.48,6.08,5.2,5.76,5.76,136900
2/3/2023,5.72,6.96,5.68,6.76,6.76,143375
2/6/2023,6.8,7.8,6.8,7.2,7.2,112900
2/7/2023,7.6,7.68,6,6.52,6.52,53700
2/8/2023,6.28,6.6,5.648,5.84,5.84,48325
2/9/2023,5.88,6.96,5.88,6.48,6.48,70825
2/10/2023,6.4,6.568,6.04,6.24,6.24,17675
2/13/2023,6.48,6.48,5.76,5.92,5.92,21525
2/14/2023,5.84,6.04,5.62,5.88,5.88,18050
2/15/2023,5.8,6,5.4,5.44,5.44,26700
2/16/2023,5.48,6,5.24,5.6,5.6,28325
2/17/2023,5.36,5.96,5.36,5.64,5.64,20425
2/21/2023,5.52,5.88,5.284,5.64,5.64,9675
2/22/2023,5.48,5.864,5.28,5.52,5.52,10950
2/23/2023,5.56,6.2,5.4,5.96,5.96,70375
2/24/2023,6.52,6.8,6.08,6.2,6.2,43150
2/27/2023,6.48,6.72,6.244,6.72,6.72,27500
2/28/2023,6.56,6.92,6.48,6.88,6.88,13725
3/1/2023,6.48,7.16,6.48,7.12,7.12,47775
3/2/2023,7.16,7.344,6.88,6.88,6.88,18575
3/3/2023,7.32,8,6.68,7.96,7.96,51150
3/6/2023,8,9.56,7.96,8.84,8.84,63150
3/7/2023,8.8,9.14,8.04,8.4,8.4,31775
3/8/2023,8.72,8.96,7.844,8.28,8.28,24200
3/9/2023,7.92,8.52,6.78,7,7,35250
3/10/2023,7.12,7.2,5.84,5.96,5.96,36725
3/13/2023,6,6,5.2,5.52,5.52,49100
3/14/2023,5.72,5.96,5.56,5.64,5.64,20950
3/15/2023,5.64,5.88,5.04,5.44,5.44,39775
3/16/2023,5.56,5.72,5.36,5.4,5.4,22825
3/17/2023,5.28,5.8,5.2,5.2,5.2,14050
3/20/2023,5.16,5.88,5.16,5.68,5.68,18775
3/21/2023,6.08,6.28,5.7,5.8,5.8,30350
3/22/2023,5.8,5.82,5.2,5.36,5.36,17825
3/23/2023,5.6,5.748,5.2,5.48,5.48,11950
3/24/2023,5.48,5.6,5.364,5.44,5.44,5825
3/27/2023,5.36,6.04,5.36,5.88,5.88,14325
3/28/2023,5.92,5.92,5.76,5.92,5.92,6400
3/29/2023,5.64,5.84,5.4,5.6,5.6,14025
3/30/2023,5.16,5.88,5,5.6,5.6,23625
3/31/2023,5.6,5.72,5.2,5.4,5.4,19925
4/3/2023,5.32,5.44,5.28,5.28,5.28,4100
4/4/2023,5.16,5.4,5.16,5.2,5.2,13975
4/5/2023,5.12,5.4,5.08,5.4,5.4,7100
4/6/2023,5.4,6.12,5.16,5.8,5.8,146225
4/10/2023,6.8,7.96,6,7,7,153575
4/11/2023,7.64,7.729,5.68,6.22,6.22,219600
4/12/2023,6.34,6.99,6.13,6.32,6.32,91600
4/13/2023,6.66,6.66,5.9,5.9,5.9,100100
4/14/2023,5.88,6.2,5.6,6.08,6.08,63500
4/17/2023,5.94,5.959,5.25,5.32,5.32,54700
4/18/2023,5.3,5.49,4.72,4.77,4.77,91700
4/19/2023,4.67,4.86,4.4,4.4,4.4,122800
4/20/2023,4.4,4.75,4.4,4.48,4.48,50600
4/21/2023,4.49,4.58,4.36,4.46,4.46,44900
4/24/2023,4.591,4.635,4.108,4.16,4.16,53900
4/25/2023,4.16,4.43,4.09,4.19,4.19,55700
4/26/2023,4.09,4.29,4.06,4.13,4.13,39500
4/27/2023,4.15,4.38,4.15,4.27,4.27,30000
4/28/2023,4.36,4.72,4.27,4.57,4.57,18600
5/1/2023,4.58,4.66,4.53,4.63,4.63,4200
5/2/2023,4.57,4.57,4.14,4.22,4.22,30100
5/3/2023,4.39,4.39,4.12,4.2,4.2,25600
5/4/2023,4.4,4.4,4.1,4.15,4.15,30400
5/5/2023,4.25,4.31,4.11,4.13,4.13,26500
5/8/2023,4.14,4.37,4.14,4.28,4.28,11400
5/9/2023,4.17,4.26,4.02,4.11,4.11,37100
5/10/2023,4.19,4.29,4.01,4.29,4.29,19100
5/11/2023,4.15,4.35,4.13,4.35,4.35,21800
5/12/2023,4.31,4.42,4.16,4.2,4.2,31300
5/15/2023,4.2,4.39,4.1,4.16,4.16,13900
5/16/2023,4.064,4.26,4.01,4.01,4.01,61500
5/17/2023,3.94,4.3,3.94,4.21,4.21,66600
5/18/2023,4.15,4.34,3.9,4.23,4.23,54500
5/19/2023,4.27,4.42,4.17,4.35,4.35,12600
5/22/2023,4.33,4.69,4.32,4.6,4.6,16400
5/23/2023,4.51,4.51,4.12,4.25,4.25,61500
5/24/2023,4.19,4.343,3.93,3.94,3.94,30200
5/25/2023,4.2,4.2,4,4.06,4.06,24600
5/26/2023,4.01,4.09,3.75,3.77,3.77,21800
5/30/2023,3.82,4.055,3.82,3.975,3.975,11800
5/31/2023,3.96,3.96,3.6,3.78,3.78,21900
6/1/2023,3.72,3.85,3.601,3.74,3.74,23100
6/2/2023,3.77,3.99,3.721,3.99,3.99,16300
6/5/2023,3.89,4.18,3.89,3.92,3.92,44200
6/6/2023,4,4.02,3.87,3.87,3.87,33300
6/7/2023,3.881,3.913,3.71,3.71,3.71,11700
6/8/2023,3.61,3.69,3.412,3.57,3.57,61900
6/9/2023,3.52,3.736,3.5,3.58,3.58,17600
6/12/2023,3.58,3.654,3.5,3.5,3.5,18500
6/13/2023,3.5,3.65,2.99,3.11,3.11,190000
6/14/2023,2.99,3.26,2.99,3.24,3.24,43700
6/15/2023,3.16,3.25,2.83,2.94,2.94,68100
6/16/2023,3,3.09,2.71,2.75,2.75,115200
6/20/2023,2.85,2.95,2.76,2.82,2.82,53000
6/21/2023,2.83,2.892,2.78,2.85,2.85,42200
6/22/2023,2.81,3.03,2.73,2.9,2.9,67000
6/23/2023,2.85,3,2.85,3,3,30900
6/26/2023,2.89,2.99,2.865,2.92,2.92,15200
6/27/2023,2.88,2.99,2.85,2.905,2.905,10300
6/28/2023,2.84,2.97,2.76,2.97,2.97,31700
6/29/2023,2.82,3.07,2.82,3.07,3.07,21200
6/30/2023,3,3.043,2.96,3.01,3.01,19200
7/3/2023,2.94,3.105,2.927,3.105,3.105,8800
7/5/2023,3.37,3.94,3.175,3.87,3.87,404900
7/6/2023,3.93,4.3,3.765,4.09,4.09,311700
7/7/2023,4.1,4.15,3.88,3.88,3.88,52000
7/10/2023,3.9,4.14,3.8,3.84,3.84,64300
7/11/2023,3.84,4.02,3.4,3.68,3.68,117500
7/12/2023,3.82,4.584,3.81,4.18,4.18,209400
7/13/2023,4.44,4.45,4.11,4.23,4.23,157000
7/14/2023,4.4,4.47,4,4.04,4.04,74800
7/17/2023,3.96,4.158,3.91,4.01,4.01,79200
7/18/2023,4.15,4.48,4.01,4.16,4.16,203900
7/19/2023,4.35,4.38,3.91,3.91,3.91,243500
7/20/2023,3.91,4.153,3.5,3.57,3.57,89000
7/21/2023,3.53,4.12,3.515,3.8,3.8,215200
7/24/2023,3.91,3.921,3.5,3.57,3.57,73000
7/25/2023,3.64,3.69,3.51,3.59,3.59,23800
7/26/2023,3.51,3.62,3.25,3.3,3.3,66900
7/27/2023,3.27,3.5,3.15,3.15,3.15,50300
7/28/2023,3.38,3.38,3.05,3.105,3.105,49600
7/31/2023,3.06,3.14,2.93,3.01,3.01,54500
8/1/2023,2.98,3.135,2.93,3.05,3.05,77300
8/2/2023,2.96,3.044,2.95,2.98,2.98,60200
8/3/2023,2.99,3.02,2.91,2.92,2.92,37200
8/4/2023,2.9,2.99,2.9,2.96,2.96,31500
8/7/2023,2.87,3,2.8,2.82,2.82,20200
8/8/2023,2.85,2.85,2.75,2.8,2.8,53900
8/9/2023,2.79,2.79,2.52,2.56,2.56,40100
8/10/2023,2.59,2.59,2.418,2.46,2.46,39300
8/11/2023,2.4,2.555,2.4,2.5,2.5,16900
8/14/2023,2.41,2.49,2.38,2.4,2.4,22500
8/15/2023,2.38,2.62,2.29,2.3,2.3,19900
8/16/2023,2.33,2.48,2.29,2.48,2.48,10600
8/17/2023,2.48,2.653,2.42,2.54,2.54,56800
8/18/2023,2.584,2.64,2.47,2.63,2.63,57500
8/21/2023,2.75,2.95,2.65,2.69,2.69,94900
8/22/2023,2.76,2.82,2.3,2.45,2.45,122000
8/23/2023,2.42,2.439,2.25,2.35,2.35,41400
8/24/2023,2.327,2.33,2.182,2.19,2.19,46400
8/25/2023,2.18,2.68,2.13,2.62,2.62,82600
8/28/2023,2.62,2.762,2.28,2.33,2.33,46100
8/29/2023,2.33,2.46,2.3,2.39,2.39,58300
8/30/2023,2.37,2.581,2.37,2.52,2.52,27200
8/31/2023,2.53,2.743,2.53,2.64,2.64,39200
9/1/2023,2.702,2.74,2.519,2.593,2.593,20400
9/5/2023,2.65,2.66,2.34,2.42,2.42,47300
9/6/2023,2.4,2.41,2.22,2.27,2.27,42500
9/7/2023,2.25,2.367,2.14,2.24,2.24,90500
9/8/2023,2.22,2.22,2.06,2.17,2.17,38400
9/11/2023,2.45,2.75,2.25,2.55,2.55,194500
9/12/2023,2.63,2.76,2.55,2.57,2.57,115200
9/13/2023,2.66,2.66,2.43,2.557,2.557,30000
9/14/2023,2.51,2.51,2.33,2.33,2.33,52900
9/15/2023,2.33,2.35,2.2,2.2,2.2,32200
9/18/2023,2.24,2.34,2.24,2.34,2.34,30900
9/19/2023,2.36,2.36,2.26,2.31,2.31,39700
9/20/2023,2.28,2.293,2.165,2.24,2.24,48200
9/21/2023,2.18,2.22,2.1,2.1,2.1,41900
9/22/2023,2.1,2.26,2.1,2.145,2.145,54600
9/25/2023,2.09,2.23,2.09,2.174,2.174,9800
9/26/2023,2.13,2.201,2.08,2.08,2.08,27900
9/27/2023,2.19,2.205,2.04,2.18,2.18,28700
9/28/2023,2.3,2.3,2.1,2.13,2.13,7200
9/29/2023,2.24,2.24,2.14,2.18,2.18,5500
10/2/2023,2.19,2.27,2.09,2.19,2.19,14300
10/3/2023,2.11,2.165,2,2.09,2.09,40900
10/4/2023,2.07,2.12,2,2.03,2.03,9900
10/5/2023,2.05,2.301,2.03,2.14,2.14,20600
10/6/2023,2.17,2.25,2.15,2.25,2.25,4500
10/9/2023,2.17,2.25,2.03,2.13,2.13,15900
10/10/2023,2.17,2.195,2.07,2.12,2.12,48800
10/11/2023,2.11,2.19,2.05,2.05,2.05,6100
10/12/2023,2.2,2.2,2.03,2.03,2.03,11200
10/13/2023,2.05,2.091,1.93,1.98,1.98,48800
